month,year,area,area_normal,floor,floor_normal,avgTemp,avgTemp_normal,semester,usage
,,12483.44,0.6139,3,0.1429,27,0.2857,1,76160
,,12483.44,0.6139,3,0.1429,26,0.1429,1,84800
,,15237.52,0.7554,12,0.7857,25,0.0000,1,83000
,,15237.52,0.7554,12,0.7857,25,0.0000,1,81000
,,15237.52,0.7554,12,0.7857,31,0.8571,1,87000
,,15237.52,0.7554,12,0.7857,31,0.8571,1,81000
,,15237.52,0.7554,12,0.7857,30,0.7143,0,85000
,,15237.52,0.7554,12,0.7857,30,0.7143,0,88000
,,15237.52,0.7554,12,0.7857,27,0.2857,1,79000
,,15237.52,0.7554,12,0.7857,28,0.4286,1,79000
,,15237.52,0.7554,12,0.7857,27,0.2857,1,87000
,,15237.52,0.7554,12,0.7857,29,0.5714,0,85000
,,15237.52,0.7554,12,0.7857,29,0.5714,0,77000
,,15237.52,0.7554,12,0.7857,27,0.2857,1,73000
,,15237.52,0.7554,12,0.7857,27,0.2857,1,81000
,,15237.52,0.7554,12,0.7857,28,0.4286,1,82000
,,15237.52,0.7554,12,0.7857,29,0.5714,0,75000
,,15237.52,0.7554,12,0.7857,29,0.5714,1,89000
,,15237.52,0.7554,12,0.7857,28,0.4286,1,87000
,,15237.52,0.7554,12,0.7857,27,0.2857,1,77000
,,15237.52,0.7554,12,0.7857,27,0.2857,1,85000
,,15237.52,0.7554,12,0.7857,30,0.7143,0,89000
,,15237.52,0.7554,12,0.7857,29,0.5714,0,80000
,,15237.52,0.7554,12,0.7857,28,0.4286,1,80000
,,4688.75,0.2135,5,0.2857,28,0.4286,1,31920
,,4688.75,0.2135,5,0.2857,29,0.5714,0,30720
,,4688.75,0.2135,5,0.2857,27,0.2857,1,30960
,,4688.75,0.2135,5,0.2857,28,0.4286,1,37800
,,4688.75,0.2135,5,0.2857,29,0.5714,1,34800
,,4688.75,0.2135,5,0.2857,29,0.5714,1,34680
,,10862.60,0.5307,9,0.5714,28,0.4286,1,67000
,,10862.60,0.5307,9,0.5714,30,0.7143,1,78000
,,10862.60,0.5307,9,0.5714,31,0.8571,0,66000
,,10862.60,0.5307,9,0.5714,32,1.0000,0,51000
,,10862.60,0.5307,9,0.5714,32,1.0000,0,66000
,,10862.60,0.5307,9,0.5714,30,0.7143,1,87000
,,10862.60,0.5307,9,0.5714,30,0.7143,1,82000
,,10862.60,0.5307,9,0.5714,30,0.7143,1,87000
,,10862.60,0.5307,9,0.5714,29,0.5714,1,83000
,,10862.60,0.5307,9,0.5714,29,0.5714,0,53000
,,10862.60,0.5307,9,0.5714,30,0.7143,1,74000
,,10862.60,0.5307,9,0.5714,25,0.0000,1,47000
,,10862.60,0.5307,9,0.5714,25,0.0000,1,46000
,,10862.60,0.5307,9,0.5714,28,0.4286,1,65000
,,10862.60,0.5307,9,0.5714,30,0.7143,1,71000
,,10862.60,0.5307,9,0.5714,31,0.8571,1,55000
,,10862.60,0.5307,9,0.5714,31,0.8571,1,52000
,,10862.60,0.5307,9,0.5714,30,0.7143,0,41000
,,10862.60,0.5307,9,0.5714,30,0.7143,0,49000
,,10862.60,0.5307,9,0.5714,29,0.5714,1,62000
,,10862.60,0.5307,9,0.5714,29,0.5714,1,69000
,,10862.60,0.5307,9,0.5714,29,0.5714,1,64000
,,10862.60,0.5307,9,0.5714,29,0.5714,1,62000
,,10862.60,0.5307,9,0.5714,27,0.2857,1,32000
,,10862.60,0.5307,9,0.5714,26,0.1429,1,35000
,,10862.60,0.5307,9,0.5714,28,0.4286,1,39000
,,10862.60,0.5307,9,0.5714,30,0.7143,1,39000
,,10862.60,0.5307,9,0.5714,30,0.7143,1,37000
,,10862.60,0.5307,9,0.5714,30,0.7143,1,52000
,,10862.60,0.5307,9,0.5714,29,0.5714,1,61000
,,10862.60,0.5307,9,0.5714,29,0.5714,1,56000
,,10862.60,0.5307,9,0.5714,29,0.5714,1,54000
,,10862.60,0.5307,9,0.5714,27,0.2857,1,40000
,,10862.60,0.5307,9,0.5714,28,0.4286,1,46000
,,10862.60,0.5307,9,0.5714,31,0.8571,1,58000
,,10862.60,0.5307,9,0.5714,32,1.0000,1,48000
,,10862.60,0.5307,9,0.5714,29,0.5714,0,35000
,,10862.60,0.5307,9,0.5714,30,0.7143,1,75000
,,10862.60,0.5307,9,0.5714,29,0.5714,1,69000
,,10862.60,0.5307,9,0.5714,29,0.5714,1,66000
,,10862.60,0.5307,9,0.5714,29,0.5714,1,68478
,,10862.60,0.5307,9,0.5714,27,0.2857,1,70761
,,10862.60,0.5307,9,0.5714,27,0.2857,1,70761
,,10862.60,0.5307,9,0.5714,28,0.4286,1,43543
,,10862.60,0.5307,9,0.5714,30,0.7143,1,68000
,,10862.60,0.5307,9,0.5714,31,0.8571,1,61000
,,10862.60,0.5307,9,0.5714,30,0.7143,1,51000
,,10862.60,0.5307,9,0.5714,29,0.5714,0,51000
,,10862.60,0.5307,9,0.5714,29,0.5714,0,48000
,,10862.60,0.5307,9,0.5714,29,0.5714,1,56000
,,10862.60,0.5307,9,0.5714,29,0.5714,1,79000
,,10862.60,0.5307,9,0.5714,28,0.4286,1,60000
,,10862.60,0.5307,9,0.5714,28,0.4286,1,68000
,,10862.60,0.5307,9,0.5714,26,0.1429,1,68000
,,10862.60,0.5307,9,0.5714,27,0.2857,1,46000
,,10862.60,0.5307,9,0.5714,27,0.2857,1,48000
,,10862.60,0.5307,9,0.5714,29,0.5714,1,60000
,,10862.60,0.5307,9,0.5714,29,0.5714,1,55000
,,10862.60,0.5307,9,0.5714,29,0.5714,1,45000
,,10862.60,0.5307,9,0.5714,30,0.7143,0,33000
,,10862.60,0.5307,9,0.5714,29,0.5714,0,37000
,,10862.60,0.5307,9,0.5714,29,0.5714,1,43000
,,10862.60,0.5307,9,0.5714,29,0.5714,1,60000
,,10862.60,0.5307,9,0.5714,29,0.5714,1,51000
,,10862.60,0.5307,9,0.5714,29,0.5714,1,62000
,,10862.60,0.5307,9,0.5714,28,0.4286,1,31000
,,10470.12,0.5105,12,0.7857,28,0.4286,1,37000
,,10470.12,0.5105,12,0.7857,30,0.7143,1,45000
,,10470.12,0.5105,12,0.7857,30,0.7143,1,53000
,,10470.12,0.5105,12,0.7857,30,0.7143,1,44000
,,10470.12,0.5105,12,0.7857,30,0.7143,1,48000
,,10470.12,0.5105,12,0.7857,29,0.5714,1,47000
,,10470.12,0.5105,12,0.7857,29,0.5714,0,31000
,,10470.12,0.5105,12,0.7857,30,0.7143,1,51000
,,10470.12,0.5105,12,0.7857,25,0.0000,1,32000
,,10470.12,0.5105,12,0.7857,28,0.4286,1,45000
,,10470.12,0.5105,12,0.7857,30,0.7143,1,37000
,,10470.12,0.5105,12,0.7857,29,0.5714,1,44000
,,10470.12,0.5105,12,0.7857,29,0.5714,1,53000
,,10470.12,0.5105,12,0.7857,29,0.5714,1,55000
,,10470.12,0.5105,12,0.7857,29,0.5714,1,56000
,,10470.12,0.5105,12,0.7857,26,0.1429,1,35000
,,10470.12,0.5105,12,0.7857,28,0.4286,1,46000
,,10470.12,0.5105,12,0.7857,30,0.7143,1,55000
,,10470.12,0.5105,12,0.7857,30,0.7143,1,50000
,,10470.12,0.5105,12,0.7857,31,0.8571,1,32000
,,10470.12,0.5105,12,0.7857,30,0.7143,1,46000
,,10470.12,0.5105,12,0.7857,29,0.5714,1,57000
,,10470.12,0.5105,12,0.7857,29,0.5714,1,52000
,,10470.12,0.5105,12,0.7857,29,0.5714,1,53000
,,10470.12,0.5105,12,0.7857,27,0.2857,1,40000
,,10470.12,0.5105,12,0.7857,28,0.4286,1,46000
,,10470.12,0.5105,12,0.7857,31,0.8571,1,59000
,,10470.12,0.5105,12,0.7857,32,1.0000,1,54000
,,10470.12,0.5105,12,0.7857,30,0.7143,1,49000
,,10470.12,0.5105,12,0.7857,29,0.5714,1,53000
,,10470.12,0.5105,12,0.7857,29,0.5714,1,47000
,,10470.12,0.5105,12,0.7857,29,0.5714,1,50000
,,10470.12,0.5105,12,0.7857,27,0.2857,1,35000
,,10470.12,0.5105,12,0.7857,28,0.4286,1,69000
,,10470.12,0.5105,12,0.7857,31,0.8571,1,46000
,,10470.12,0.5105,12,0.7857,30,0.7143,1,34000
,,10470.12,0.5105,12,0.7857,29,0.5714,0,34000
,,10470.12,0.5105,12,0.7857,29,0.5714,1,43000
,,10470.12,0.5105,12,0.7857,29,0.5714,1,56000
,,10470.12,0.5105,12,0.7857,28,0.4286,1,50000
,,10470.12,0.5105,12,0.7857,28,0.4286,1,49000
,,10470.12,0.5105,12,0.7857,26,0.1429,1,49000
,,10470.12,0.5105,12,0.7857,27,0.2857,1,46000
,,10470.12,0.5105,12,0.7857,29,0.5714,1,56000
,,10470.12,0.5105,12,0.7857,29,0.5714,1,47000
,,10470.12,0.5105,12,0.7857,29,0.5714,1,32000
,,10470.12,0.5105,12,0.7857,29,0.5714,1,42000
,,10470.12,0.5105,12,0.7857,29,0.5714,1,56000
,,10470.12,0.5105,12,0.7857,29,0.5714,1,47000
,,10470.12,0.5105,12,0.7857,29,0.5714,1,53000
,,10470.12,0.5105,12,0.7857,28,0.4286,1,33000
,,13116.34,0.6464,9,0.5714,28,0.4286,1,64686
,,13116.34,0.6464,9,0.5714,30,0.7143,1,67750
,,13116.34,0.6464,9,0.5714,32,1.0000,0,66033
,,13116.34,0.6464,9,0.5714,32,1.0000,0,83065
,,13116.34,0.6464,9,0.5714,25,0.0000,1,63605
,,13116.34,0.6464,9,0.5714,25,0.0000,1,63759
,,13116.34,0.6464,9,0.5714,28,0.4286,1,85061
,,13116.34,0.6464,9,0.5714,30,0.7143,1,83054
,,13116.34,0.6464,9,0.5714,31,0.8571,1,64657
,,13116.34,0.6464,9,0.5714,31,0.8571,1,70189
,,13116.34,0.6464,9,0.5714,30,0.7143,0,61793
,,13116.34,0.6464,9,0.5714,30,0.7143,0,80004
,,13116.34,0.6464,9,0.5714,27,0.2857,1,66784
,,13116.34,0.6464,9,0.5714,30,0.7143,0,80592
,,13116.34,0.6464,9,0.5714,30,0.7143,0,76424
,,13116.34,0.6464,9,0.5714,28,0.4286,1,77786
,,13116.34,0.6464,9,0.5714,27,0.2857,1,86629
,,13116.34,0.6464,9,0.5714,29,0.5714,0,89741
,,13116.34,0.6464,9,0.5714,29,0.5714,0,79651
,,13116.34,0.6464,9,0.5714,27,0.2857,1,74590
,,13116.34,0.6464,9,0.5714,29,0.5714,0,88122
,,14469.88,0.7159,4,0.2143,25,0.0000,1,89000
,,14469.88,0.7159,4,0.2143,25,0.0000,1,84000
,,14469.88,0.7159,4,0.2143,30,0.7143,0,85000
,,14469.88,0.7159,4,0.2143,27,0.2857,1,90000
,,14469.88,0.7159,4,0.2143,28,0.4286,1,83000
,,2431.37,0.0976,5,0.2857,29,0.5714,1,30880
,,2431.37,0.0976,5,0.2857,26,0.1429,1,34320
,,2431.37,0.0976,5,0.2857,28,0.4286,1,30960
,,2431.37,0.0976,5,0.2857,30,0.7143,0,35440
,,2431.37,0.0976,5,0.2857,30,0.7143,1,38560
,,2431.37,0.0976,5,0.2857,32,1.0000,1,60640
,,2431.37,0.0976,5,0.2857,29,0.5714,0,52240
,,2431.37,0.0976,5,0.2857,29,0.5714,0,41120
,,1057.58,0.0270,3,0.1429,31,0.8571,1,31735
,,1057.58,0.0270,3,0.1429,32,1.0000,1,30099
,,1057.58,0.0270,3,0.1429,32,1.0000,1,31454
,,1057.58,0.0270,3,0.1429,29,0.5714,0,35833
,,1057.58,0.0270,3,0.1429,30,0.7143,1,36319
,,1057.58,0.0270,3,0.1429,29,0.5714,1,34794
,,1057.58,0.0270,3,0.1429,29,0.5714,1,35057
,,1057.58,0.0270,3,0.1429,29,0.5714,1,36093
,,1057.58,0.0270,3,0.1429,27,0.2857,1,39557
,,1057.58,0.0270,3,0.1429,28,0.4286,1,30920
,,1057.58,0.0270,3,0.1429,30,0.7143,1,44522
,,1057.58,0.0270,3,0.1429,31,0.8571,1,34768
,,1057.58,0.0270,3,0.1429,30,0.7143,1,35216
,,1057.58,0.0270,3,0.1429,29,0.5714,0,40612
,,1057.58,0.0270,3,0.1429,29,0.5714,0,37348
,,1057.58,0.0270,3,0.1429,29,0.5714,1,52562
,,1057.58,0.0270,3,0.1429,29,0.5714,1,48094
,,1057.58,0.0270,3,0.1429,28,0.4286,1,43524
,,1057.58,0.0270,3,0.1429,28,0.4286,1,51923
,,1057.58,0.0270,3,0.1429,26,0.1429,1,47047
,,1057.58,0.0270,3,0.1429,27,0.2857,1,51860
,,1057.58,0.0270,3,0.1429,27,0.2857,1,58709
,,1057.58,0.0270,3,0.1429,29,0.5714,1,59672
,,1057.58,0.0270,3,0.1429,29,0.5714,1,60292
,,1057.58,0.0270,3,0.1429,29,0.5714,1,65352
,,1057.58,0.0270,3,0.1429,30,0.7143,0,58772
,,1057.58,0.0270,3,0.1429,29,0.5714,0,62035
,,1057.58,0.0270,3,0.1429,29,0.5714,1,68745
,,1057.58,0.0270,3,0.1429,29,0.5714,1,59489
,,1057.58,0.0270,3,0.1429,29,0.5714,1,70178
,,1057.58,0.0270,3,0.1429,29,0.5714,1,68421
,,1057.58,0.0270,3,0.1429,28,0.4286,1,51612
,,3474.08,0.1512,3,0.1429,30,0.7143,1,31120
,,3474.08,0.1512,3,0.1429,29,0.5714,1,37485
,,3474.08,0.1512,3,0.1429,29,0.5714,1,40309
,,3474.08,0.1512,3,0.1429,28,0.4286,1,37485
,,3474.08,0.1512,3,0.1429,32,1.0000,1,37833
,,3474.08,0.1512,3,0.1429,29,0.5714,1,31918
,,3474.08,0.1512,3,0.1429,28,0.4286,1,31212
,,3474.08,0.1512,3,0.1429,27,0.2857,1,32491
,,3474.08,0.1512,3,0.1429,29,0.5714,1,39726
,,17372.33,0.8650,11,0.7143,28,0.4286,1,82000
,,17372.33,0.8650,11,0.7143,31,0.8571,0,86000
,,17372.33,0.8650,11,0.7143,32,1.0000,0,76000
,,17372.33,0.8650,11,0.7143,32,1.0000,0,89000
,,17372.33,0.8650,11,0.7143,30,0.7143,1,80000
,,17372.33,0.8650,11,0.7143,29,0.5714,1,86000
,,17372.33,0.8650,11,0.7143,29,0.5714,0,71000
,,17372.33,0.8650,11,0.7143,30,0.7143,1,86000
,,17372.33,0.8650,11,0.7143,25,0.0000,1,50000
,,17372.33,0.8650,11,0.7143,25,0.0000,1,47000
,,17372.33,0.8650,11,0.7143,28,0.4286,1,68000
,,17372.33,0.8650,11,0.7143,30,0.7143,1,81000
,,17372.33,0.8650,11,0.7143,31,0.8571,1,67000
,,17372.33,0.8650,11,0.7143,31,0.8571,1,65000
,,17372.33,0.8650,11,0.7143,30,0.7143,0,66000
,,17372.33,0.8650,11,0.7143,30,0.7143,0,65000
,,17372.33,0.8650,11,0.7143,29,0.5714,1,75000
,,17372.33,0.8650,11,0.7143,29,0.5714,1,87000
,,17372.33,0.8650,11,0.7143,29,0.5714,1,85000
,,17372.33,0.8650,11,0.7143,29,0.5714,1,87000
,,17372.33,0.8650,11,0.7143,27,0.2857,1,47000
,,17372.33,0.8650,11,0.7143,26,0.1429,1,56000
,,17372.33,0.8650,11,0.7143,28,0.4286,1,76000
,,17372.33,0.8650,11,0.7143,30,0.7143,1,85000
,,17372.33,0.8650,11,0.7143,30,0.7143,1,84000
,,17372.33,0.8650,11,0.7143,31,0.8571,1,75000
,,17372.33,0.8650,11,0.7143,30,0.7143,0,61000
,,17372.33,0.8650,11,0.7143,30,0.7143,0,79000
,,17372.33,0.8650,11,0.7143,30,0.7143,1,86000
,,17372.33,0.8650,11,0.7143,29,0.5714,1,86000
,,17372.33,0.8650,11,0.7143,28,0.4286,1,57000
,,17372.33,0.8650,11,0.7143,27,0.2857,1,66000
,,17372.33,0.8650,11,0.7143,28,0.4286,1,77000
,,17372.33,0.8650,11,0.7143,32,1.0000,1,69000
,,17372.33,0.8650,11,0.7143,29,0.5714,0,65000
,,17372.33,0.8650,11,0.7143,29,0.5714,0,65000
,,17372.33,0.8650,11,0.7143,30,0.7143,1,87000
,,17372.33,0.8650,11,0.7143,29,0.5714,1,82000
,,17372.33,0.8650,11,0.7143,29,0.5714,1,79000
,,17372.33,0.8650,11,0.7143,29,0.5714,1,85000
,,17372.33,0.8650,11,0.7143,27,0.2857,1,47000
,,17372.33,0.8650,11,0.7143,27,0.2857,1,63000
,,17372.33,0.8650,11,0.7143,28,0.4286,1,70000
,,17372.33,0.8650,11,0.7143,31,0.8571,1,75000
,,17372.33,0.8650,11,0.7143,30,0.7143,1,76000
,,17372.33,0.8650,11,0.7143,29,0.5714,0,76000
,,17372.33,0.8650,11,0.7143,29,0.5714,0,63000
,,17372.33,0.8650,11,0.7143,29,0.5714,1,76000
,,17372.33,0.8650,11,0.7143,29,0.5714,1,82000
,,17372.33,0.8650,11,0.7143,28,0.4286,1,66000
,,17372.33,0.8650,11,0.7143,28,0.4286,1,76000
,,17372.33,0.8650,11,0.7143,26,0.1429,1,76000
,,17372.33,0.8650,11,0.7143,27,0.2857,1,60000
,,17372.33,0.8650,11,0.7143,27,0.2857,1,70000
,,17372.33,0.8650,11,0.7143,29,0.5714,1,81000
,,17372.33,0.8650,11,0.7143,29,0.5714,1,72000
,,17372.33,0.8650,11,0.7143,29,0.5714,1,66000
,,17372.33,0.8650,11,0.7143,30,0.7143,0,69000
,,17372.33,0.8650,11,0.7143,29,0.5714,0,68000
,,17372.33,0.8650,11,0.7143,29,0.5714,1,74000
,,17372.33,0.8650,11,0.7143,29,0.5714,1,79000
,,17372.33,0.8650,11,0.7143,29,0.5714,1,79000
,,17372.33,0.8650,11,0.7143,29,0.5714,1,86000
,,17372.33,0.8650,11,0.7143,28,0.4286,1,50000
,,2242.33,0.0879,2,0.0714,28,0.4286,1,31440
,,2242.33,0.0879,2,0.0714,30,0.7143,1,33840
,,2242.33,0.0879,2,0.0714,31,0.8571,0,30640
,,2242.33,0.0879,2,0.0714,32,1.0000,0,33920
,,2242.33,0.0879,2,0.0714,30,0.7143,1,36800
,,2242.33,0.0879,2,0.0714,30,0.7143,1,36160
,,2242.33,0.0879,2,0.0714,30,0.7143,1,40720
,,2242.33,0.0879,2,0.0714,29,0.5714,1,34320
,,2242.33,0.0879,2,0.0714,30,0.7143,1,37040
,,2242.33,0.0879,2,0.0714,28,0.4286,1,49200
,,2242.33,0.0879,2,0.0714,29,0.5714,0,34000
,,4618.85,0.2100,10,0.6429,28,0.4286,1,36680
,,4618.85,0.2100,10,0.6429,30,0.7143,1,36630
,,4618.85,0.2100,10,0.6429,31,0.8571,0,42250
,,4618.85,0.2100,10,0.6429,32,1.0000,0,33290
,,4618.85,0.2100,10,0.6429,32,1.0000,0,41400
,,4618.85,0.2100,10,0.6429,30,0.7143,1,37660
,,4618.85,0.2100,10,0.6429,30,0.7143,1,37900
,,4618.85,0.2100,10,0.6429,30,0.7143,1,40570
,,4618.85,0.2100,10,0.6429,29,0.5714,1,35510
,,4618.85,0.2100,10,0.6429,29,0.5714,0,34640
,,4618.85,0.2100,10,0.6429,30,0.7143,1,36100
,,4618.85,0.2100,10,0.6429,28,0.4286,1,49930
,,4618.85,0.2100,10,0.6429,30,0.7143,1,35630
,,4618.85,0.2100,10,0.6429,31,0.8571,1,35140
,,4618.85,0.2100,10,0.6429,30,0.7143,0,39740
,,4618.85,0.2100,10,0.6429,28,0.4286,1,39700
,,3828.18,0.1693,4,0.2143,30,0.7143,1,31296
,,3828.18,0.1693,4,0.2143,32,1.0000,0,36052
,,3828.18,0.1693,4,0.2143,30,0.7143,1,31105
,,3828.18,0.1693,4,0.2143,31,0.8571,1,30220
,,3828.18,0.1693,4,0.2143,30,0.7143,0,30174
,,3828.18,0.1693,4,0.2143,30,0.7143,0,30670
,,3828.18,0.1693,4,0.2143,29,0.5714,1,30675
,,3828.18,0.1693,4,0.2143,30,0.7143,1,31691
,,3828.18,0.1693,4,0.2143,30,0.7143,1,30125
,,3828.18,0.1693,4,0.2143,30,0.7143,0,30524
,,3828.18,0.1693,4,0.2143,30,0.7143,0,31942
,,3828.18,0.1693,4,0.2143,30,0.7143,1,30714
,,3828.18,0.1693,4,0.2143,29,0.5714,1,30541
,,3828.18,0.1693,4,0.2143,29,0.5714,1,31639
,,3828.18,0.1693,4,0.2143,31,0.8571,1,34186
,,3828.18,0.1693,4,0.2143,32,1.0000,1,31278
,,3828.18,0.1693,4,0.2143,32,1.0000,1,33835
,,3828.18,0.1693,4,0.2143,29,0.5714,0,31099
,,3828.18,0.1693,4,0.2143,30,0.7143,1,31742
,,3828.18,0.1693,4,0.2143,29,0.5714,1,32401
,,3828.18,0.1693,4,0.2143,30,0.7143,1,34221
,,3828.18,0.1693,4,0.2143,31,0.8571,1,30382
,,3828.18,0.1693,4,0.2143,30,0.7143,1,33577
,,3828.18,0.1693,4,0.2143,29,0.5714,0,33577
,,12385.83,0.6089,12,0.7857,28,0.4286,1,36800
,,12385.83,0.6089,12,0.7857,30,0.7143,1,35840
,,12385.83,0.6089,12,0.7857,32,1.0000,0,42160
,,12385.83,0.6089,12,0.7857,32,1.0000,0,41040
,,12385.83,0.6089,12,0.7857,30,0.7143,1,33600
,,12385.83,0.6089,12,0.7857,30,0.7143,1,41400
,,12385.83,0.6089,12,0.7857,30,0.7143,1,46280
,,12385.83,0.6089,12,0.7857,29,0.5714,1,40120
,,12385.83,0.6089,12,0.7857,29,0.5714,0,38000
,,12385.83,0.6089,12,0.7857,30,0.7143,1,41000
,,12385.83,0.6089,12,0.7857,25,0.0000,1,31040
,,12385.83,0.6089,12,0.7857,30,0.7143,1,31040
,,12385.83,0.6089,12,0.7857,31,0.8571,1,41240
,,12385.83,0.6089,12,0.7857,31,0.8571,1,30320
,,12385.83,0.6089,12,0.7857,30,0.7143,0,38720
,,12385.83,0.6089,12,0.7857,30,0.7143,0,39360
,,12385.83,0.6089,12,0.7857,29,0.5714,1,40023
,,12385.83,0.6089,12,0.7857,29,0.5714,1,38462
,,12385.83,0.6089,12,0.7857,29,0.5714,1,34996
,,12385.83,0.6089,12,0.7857,29,0.5714,1,41884
,,12385.83,0.6089,12,0.7857,27,0.2857,1,32856
,,12385.83,0.6089,12,0.7857,26,0.1429,1,31372
,,12385.83,0.6089,12,0.7857,30,0.7143,1,49128
,,12385.83,0.6089,12,0.7857,30,0.7143,1,45364
,,12385.83,0.6089,12,0.7857,31,0.8571,1,34832
,,12385.83,0.6089,12,0.7857,30,0.7143,0,49732
,,12385.83,0.6089,12,0.7857,30,0.7143,0,38800
,,12385.83,0.6089,12,0.7857,30,0.7143,1,42352
,,12385.83,0.6089,12,0.7857,29,0.5714,1,46960
,,12385.83,0.6089,12,0.7857,29,0.5714,1,50856
,,12385.83,0.6089,12,0.7857,28,0.4286,1,39464
,,12385.83,0.6089,12,0.7857,27,0.2857,1,41884
,,12385.83,0.6089,12,0.7857,28,0.4286,1,33944
,,12385.83,0.6089,12,0.7857,31,0.8571,1,58428
,,12385.83,0.6089,12,0.7857,32,1.0000,1,51524
,,12385.83,0.6089,12,0.7857,32,1.0000,1,41104
,,12385.83,0.6089,12,0.7857,29,0.5714,0,44212
,,12385.83,0.6089,12,0.7857,29,0.5714,0,44052
,,12385.83,0.6089,12,0.7857,30,0.7143,1,58100
,,12385.83,0.6089,12,0.7857,29,0.5714,1,36820
,,12385.83,0.6089,12,0.7857,29,0.5714,1,48216
,,12385.83,0.6089,12,0.7857,29,0.5714,1,38792
,,12385.83,0.6089,12,0.7857,27,0.2857,1,42304
,,12385.83,0.6089,12,0.7857,27,0.2857,1,40720
,,12385.83,0.6089,12,0.7857,28,0.4286,1,47640
,,12385.83,0.6089,12,0.7857,30,0.7143,1,46840
,,12385.83,0.6089,12,0.7857,31,0.8571,1,42800
,,12385.83,0.6089,12,0.7857,30,0.7143,1,45000
,,12385.83,0.6089,12,0.7857,29,0.5714,0,50800
,,12385.83,0.6089,12,0.7857,29,0.5714,0,40760
,,12385.83,0.6089,12,0.7857,29,0.5714,1,47880
,,12385.83,0.6089,12,0.7857,29,0.5714,1,46760
,,12385.83,0.6089,12,0.7857,28,0.4286,1,45960
,,12385.83,0.6089,12,0.7857,28,0.4286,1,46520
,,12385.83,0.6089,12,0.7857,26,0.1429,1,38840
,,12385.83,0.6089,12,0.7857,27,0.2857,1,44096
,,12385.83,0.6089,12,0.7857,27,0.2857,1,37984
,,12385.83,0.6089,12,0.7857,29,0.5714,1,56240
,,12385.83,0.6089,12,0.7857,29,0.5714,1,39352
,,12385.83,0.6089,12,0.7857,29,0.5714,1,47860
,,12385.83,0.6089,12,0.7857,29,0.5714,0,48092
,,12385.83,0.6089,12,0.7857,29,0.5714,1,46720
,,12385.83,0.6089,12,0.7857,29,0.5714,1,46692
,,12385.83,0.6089,12,0.7857,29,0.5714,1,47352
,,12385.83,0.6089,12,0.7857,29,0.5714,1,54432
,,12385.83,0.6089,12,0.7857,28,0.4286,1,36144
,,2500.00,0.1011,10,0.6429,29,0.5714,1,48100
,,2500.00,0.1011,10,0.6429,29,0.5714,1,48100
,,2919.41,0.1227,1,0.0000,32,1.0000,0,58606
,,2919.41,0.1227,1,0.0000,30,0.7143,1,34877
,,2919.41,0.1227,1,0.0000,30,0.7143,1,34878
,,2919.41,0.1227,1,0.0000,29,0.5714,1,34012
,,2919.41,0.1227,1,0.0000,29,0.5714,0,58317
,,2919.41,0.1227,1,0.0000,30,0.7143,1,32019
,,2919.41,0.1227,1,0.0000,25,0.0000,1,48000
,,2919.41,0.1227,1,0.0000,28,0.4286,1,48633
,,2919.41,0.1227,1,0.0000,30,0.7143,1,30253
,,2919.41,0.1227,1,0.0000,30,0.7143,0,38000
,,2919.41,0.1227,1,0.0000,29,0.5714,1,38827
,,2919.41,0.1227,1,0.0000,29,0.5714,1,36268
,,2919.41,0.1227,1,0.0000,29,0.5714,1,35196
,,2919.41,0.1227,1,0.0000,28,0.4286,1,36060
,,2919.41,0.1227,1,0.0000,30,0.7143,1,36060
,,2919.41,0.1227,1,0.0000,30,0.7143,1,47906
,,2919.41,0.1227,1,0.0000,31,0.8571,1,35104
,,2919.41,0.1227,1,0.0000,30,0.7143,0,32099
,,2919.41,0.1227,1,0.0000,30,0.7143,0,33910
,,2919.41,0.1227,1,0.0000,30,0.7143,1,33000
,,2919.41,0.1227,1,0.0000,29,0.5714,1,48080
,,2919.41,0.1227,1,0.0000,29,0.5714,1,33118
,,2919.41,0.1227,1,0.0000,29,0.5714,1,37221
,,2919.41,0.1227,1,0.0000,28,0.4286,1,31714
,,2919.41,0.1227,1,0.0000,28,0.4286,1,33820
,,2919.41,0.1227,1,0.0000,29,0.5714,1,36318
,,2919.41,0.1227,1,0.0000,29,0.5714,1,36318
,,2919.41,0.1227,1,0.0000,29,0.5714,1,73854
,,2919.41,0.1227,1,0.0000,29,0.5714,1,35690
,,2919.41,0.1227,1,0.0000,29,0.5714,1,37157
,,2919.41,0.1227,1,0.0000,29,0.5714,1,37654
,,7102.99,0.3376,3,0.1429,28,0.4286,1,43627
,,7102.99,0.3376,3,0.1429,30,0.7143,1,44125
,,7102.99,0.3376,3,0.1429,32,1.0000,0,38705
,,7102.99,0.3376,3,0.1429,32,1.0000,0,36975
,,7102.99,0.3376,3,0.1429,30,0.7143,1,43982
,,7102.99,0.3376,3,0.1429,30,0.7143,1,43982
,,7102.99,0.3376,3,0.1429,30,0.7143,1,55511
,,7102.99,0.3376,3,0.1429,29,0.5714,1,56629
,,7102.99,0.3376,3,0.1429,29,0.5714,0,39450
,,7102.99,0.3376,3,0.1429,30,0.7143,1,55511
,,7102.99,0.3376,3,0.1429,25,0.0000,1,35374
,,7102.99,0.3376,3,0.1429,28,0.4286,1,55135
,,7102.99,0.3376,3,0.1429,30,0.7143,1,68109
,,7102.99,0.3376,3,0.1429,31,0.8571,1,58624
