area,area_normal,floor,floor_normal,avgTemp,avgTemp_normal,semester,lecture,office,multipurpose,laboratory,domitory,parking,usage
4028.20,0.1964,3,0.1538,26,0.1429,1,1,0,0,0,0,0,13846
4028.20,0.1964,3,0.1538,28,0.4286,1,1,0,0,0,0,0,22856
4028.20,0.1964,3,0.1538,30,0.7143,1,1,0,0,0,0,0,25554
4028.20,0.1964,3,0.1538,30,0.7143,1,1,0,0,0,0,0,26472
4028.20,0.1964,3,0.1538,31,0.8571,1,1,0,0,0,0,0,25905
4028.20,0.1964,3,0.1538,30,0.7143,0,1,0,0,0,0,0,14882
4028.20,0.1964,3,0.1538,30,0.7143,0,1,0,0,0,0,0,20484
4028.20,0.1964,3,0.1538,30,0.7143,1,1,0,0,0,0,0,13374
4028.20,0.1964,3,0.1538,29,0.5714,1,1,0,0,0,0,0,26592
4028.20,0.1964,3,0.1538,28,0.4286,1,1,0,0,0,0,0,26811
4028.20,0.1964,3,0.1538,27,0.2857,1,1,0,0,0,0,0,13947
4028.20,0.1964,3,0.1538,28,0.4286,1,1,0,0,0,0,0,23362
4028.20,0.1964,3,0.1538,29,0.5714,0,1,0,0,0,0,0,18878
4028.20,0.1964,3,0.1538,29,0.5714,0,1,0,0,0,0,0,23878
4028.20,0.1964,3,0.1538,30,0.7143,1,1,0,0,0,0,0,23152
4028.20,0.1964,3,0.1538,29,0.5714,1,1,0,0,0,0,0,27343
4028.20,0.1964,3,0.1538,29,0.5714,1,1,0,0,0,0,0,28489
4028.20,0.1964,3,0.1538,27,0.2857,1,1,0,0,0,0,0,26327
4028.20,0.1964,3,0.1538,27,0.2857,1,1,0,0,0,0,0,14102
4028.20,0.1964,3,0.1538,28,0.4286,1,1,0,0,0,0,0,24763
4028.20,0.1964,3,0.1538,29,0.5714,0,1,0,0,0,0,0,21359
4028.20,0.1964,3,0.1538,29,0.5714,0,1,0,0,0,0,0,28568
4028.20,0.1964,3,0.1538,29,0.5714,1,1,0,0,0,0,0,26975
4028.20,0.1964,3,0.1538,28,0.4286,1,1,0,0,0,0,0,27767
4028.20,0.1964,3,0.1538,28,0.4286,1,1,0,0,0,0,0,24504
4028.20,0.1964,3,0.1538,26,0.1429,1,1,0,0,0,0,0,21364
4028.20,0.1964,3,0.1538,27,0.2857,1,1,0,0,0,0,0,17497
4028.20,0.1964,3,0.1538,27,0.2857,1,1,0,0,0,0,0,24259
4028.20,0.1964,3,0.1538,29,0.5714,1,1,0,0,0,0,0,28469
4028.20,0.1964,3,0.1538,29,0.5714,1,1,0,0,0,0,0,26340
6956.23,0.3664,10,0.6923,31,0.8571,1,1,0,0,0,0,0,27000
6956.23,0.3664,10,0.6923,30,0.7143,0,1,0,0,0,0,0,29000
6956.23,0.3664,10,0.6923,30,0.7143,0,1,0,0,0,0,0,22000
6956.23,0.3664,10,0.6923,29,0.5714,1,1,0,0,0,0,0,24700
6956.23,0.3664,10,0.6923,28,0.4286,1,1,0,0,0,0,0,18000
6956.23,0.3664,10,0.6923,27,0.2857,1,1,0,0,0,0,0,28000
6956.23,0.3664,10,0.6923,32,1.0000,1,1,0,0,0,0,0,21000
6956.23,0.3664,10,0.6923,29,0.5714,0,1,0,0,0,0,0,30000
6956.23,0.3664,10,0.6923,29,0.5714,1,1,0,0,0,0,0,29000
6956.23,0.3664,10,0.6923,27,0.2857,1,1,0,0,0,0,0,20000
6956.23,0.3664,10,0.6923,27,0.2857,1,1,0,0,0,0,0,29000
6956.23,0.3664,10,0.6923,30,0.7143,1,1,0,0,0,0,0,19000
6956.23,0.3664,10,0.6923,29,0.5714,0,1,0,0,0,0,0,24000
6956.23,0.3664,10,0.6923,29,0.5714,0,1,0,0,0,0,0,29000
6956.23,0.3664,10,0.6923,28,0.4286,1,1,0,0,0,0,0,29000
6956.23,0.3664,10,0.6923,28,0.4286,1,1,0,0,0,0,0,15000
6956.23,0.3664,10,0.6923,26,0.1429,1,1,0,0,0,0,0,15000
3389.75,0.1594,5,0.3077,28,0.4286,1,1,0,0,0,0,0,28800
3389.75,0.1594,5,0.3077,27,0.2857,1,1,0,0,0,0,0,28800
3389.75,0.1594,5,0.3077,29,0.5714,0,1,0,0,0,0,0,30000
3389.75,0.1594,5,0.3077,28,0.4286,1,1,0,0,0,0,0,24000
3389.75,0.1594,5,0.3077,26,0.1429,1,1,0,0,0,0,0,25800
6261.53,0.3261,10,0.6923,26,0.1429,1,1,0,0,0,0,0,26000
6261.53,0.3261,10,0.6923,30,0.7143,1,1,0,0,0,0,0,29000
6261.53,0.3261,10,0.6923,31,0.8571,1,1,0,0,0,0,0,20000
6261.53,0.3261,10,0.6923,30,0.7143,0,1,0,0,0,0,0,20000
6261.53,0.3261,10,0.6923,30,0.7143,0,1,0,0,0,0,0,17000
6261.53,0.3261,10,0.6923,29,0.5714,1,1,0,0,0,0,0,29000
6261.53,0.3261,10,0.6923,28,0.4286,1,1,0,0,0,0,0,17000
6261.53,0.3261,10,0.6923,27,0.2857,1,1,0,0,0,0,0,23000
6261.53,0.3261,10,0.6923,32,1.0000,1,1,0,0,0,0,0,18000
6261.53,0.3261,10,0.6923,29,0.5714,0,1,0,0,0,0,0,24000
6261.53,0.3261,10,0.6923,29,0.5714,0,1,0,0,0,0,0,22000
6261.53,0.3261,10,0.6923,29,0.5714,1,1,0,0,0,0,0,29000
6261.53,0.3261,10,0.6923,27,0.2857,1,1,0,0,0,0,0,21000
6261.53,0.3261,10,0.6923,27,0.2857,1,1,0,0,0,0,0,23000
6261.53,0.3261,10,0.6923,30,0.7143,1,1,0,0,0,0,0,19000
6261.53,0.3261,10,0.6923,29,0.5714,0,1,0,0,0,0,0,21000
6261.53,0.3261,10,0.6923,29,0.5714,0,1,0,0,0,0,0,25000
6261.53,0.3261,10,0.6923,28,0.4286,1,1,0,0,0,0,0,30000
6261.53,0.3261,10,0.6923,28,0.4286,1,1,0,0,0,0,0,19000
6261.53,0.3261,10,0.6923,26,0.1429,1,1,0,0,0,0,0,19000
2684.53,0.1185,5,0.3077,29,0.5714,1,1,0,0,0,0,0,28220
2684.53,0.1185,5,0.3077,29,0.5714,1,1,0,0,0,0,0,28648
2684.53,0.1185,5,0.3077,28,0.4286,1,1,0,0,0,0,0,25829
2684.53,0.1185,5,0.3077,27,0.2857,1,1,0,0,0,0,0,22267
2684.53,0.1185,5,0.3077,28,0.4286,1,1,0,0,0,0,0,25769
2684.53,0.1185,5,0.3077,29,0.5714,0,1,0,0,0,0,0,26481
2684.53,0.1185,5,0.3077,29,0.5714,0,1,0,0,0,0,0,24836
2684.53,0.1185,5,0.3077,30,0.7143,1,1,0,0,0,0,0,28495
2684.53,0.1185,5,0.3077,29,0.5714,1,1,0,0,0,0,0,28052
2684.53,0.1185,5,0.3077,29,0.5714,1,1,0,0,0,0,0,26441
2684.53,0.1185,5,0.3077,29,0.5714,1,1,0,0,0,0,0,28127
2684.53,0.1185,5,0.3077,27,0.2857,1,1,0,0,0,0,0,21943
2684.53,0.1185,5,0.3077,27,0.2857,1,1,0,0,0,0,0,20484
2684.53,0.1185,5,0.3077,28,0.4286,1,1,0,0,0,0,0,22081
2684.53,0.1185,5,0.3077,30,0.7143,1,1,0,0,0,0,0,29645
2684.53,0.1185,5,0.3077,31,0.8571,1,1,0,0,0,0,0,27097
2684.53,0.1185,5,0.3077,30,0.7143,1,1,0,0,0,0,0,29666
2684.53,0.1185,5,0.3077,29,0.5714,0,1,0,0,0,0,0,24730
2684.53,0.1185,5,0.3077,28,0.4286,1,1,0,0,0,0,0,24970
2684.53,0.1185,5,0.3077,28,0.4286,1,1,0,0,0,0,0,24117
2684.53,0.1185,5,0.3077,26,0.1429,1,1,0,0,0,0,0,20475
2684.53,0.1185,5,0.3077,27,0.2857,1,1,0,0,0,0,0,22719
2684.53,0.1185,5,0.3077,27,0.2857,1,1,0,0,0,0,0,22833
2684.53,0.1185,5,0.3077,29,0.5714,1,1,0,0,0,0,0,28027
2684.53,0.1185,5,0.3077,29,0.5714,1,1,0,0,0,0,0,27461
2684.53,0.1185,5,0.3077,30,0.7143,0,1,0,0,0,0,0,28361
2684.53,0.1185,5,0.3077,29,0.5714,0,1,0,0,0,0,0,24944
2684.53,0.1185,5,0.3077,29,0.5714,1,1,0,0,0,0,0,29608
3331.84,0.1560,5,0.3077,29,0.5714,1,1,0,0,0,0,0,21716
3331.84,0.1560,5,0.3077,29,0.5714,1,1,0,0,0,0,0,19781
3331.84,0.1560,5,0.3077,29,0.5714,1,1,0,0,0,0,0,20997
3331.84,0.1560,5,0.3077,28,0.4286,1,1,0,0,0,0,0,20670
3331.84,0.1560,5,0.3077,27,0.2857,1,1,0,0,0,0,0,18983
3331.84,0.1560,5,0.3077,28,0.4286,1,1,0,0,0,0,0,18658
3331.84,0.1560,5,0.3077,31,0.8571,1,1,0,0,0,0,0,23916
3331.84,0.1560,5,0.3077,32,1.0000,1,1,0,0,0,0,0,26426
3331.84,0.1560,5,0.3077,32,1.0000,1,1,0,0,0,0,0,27269
3331.84,0.1560,5,0.3077,29,0.5714,0,1,0,0,0,0,0,22116
3331.84,0.1560,5,0.3077,29,0.5714,0,1,0,0,0,0,0,16722
3331.84,0.1560,5,0.3077,30,0.7143,1,1,0,0,0,0,0,22097
3331.84,0.1560,5,0.3077,29,0.5714,1,1,0,0,0,0,0,23847
3331.84,0.1560,5,0.3077,29,0.5714,1,1,0,0,0,0,0,20770
3331.84,0.1560,5,0.3077,29,0.5714,1,1,0,0,0,0,0,21383
3331.84,0.1560,5,0.3077,27,0.2857,1,1,0,0,0,0,0,19534
3331.84,0.1560,5,0.3077,27,0.2857,1,1,0,0,0,0,0,17836
3331.84,0.1560,5,0.3077,28,0.4286,1,1,0,0,0,0,0,20234
3331.84,0.1560,5,0.3077,30,0.7143,1,1,0,0,0,0,0,21435
3331.84,0.1560,5,0.3077,31,0.8571,1,1,0,0,0,0,0,20872
3331.84,0.1560,5,0.3077,30,0.7143,1,1,0,0,0,0,0,23004
3331.84,0.1560,5,0.3077,29,0.5714,0,1,0,0,0,0,0,19750
3331.84,0.1560,5,0.3077,29,0.5714,1,1,0,0,0,0,0,21048
3331.84,0.1560,5,0.3077,29,0.5714,1,1,0,0,0,0,0,23406
3331.84,0.1560,5,0.3077,28,0.4286,1,1,0,0,0,0,0,20006
3331.84,0.1560,5,0.3077,26,0.1429,1,1,0,0,0,0,0,18386
3331.84,0.1560,5,0.3077,27,0.2857,1,1,0,0,0,0,0,15735
3331.84,0.1560,5,0.3077,27,0.2857,1,1,0,0,0,0,0,19761
3331.84,0.1560,5,0.3077,29,0.5714,1,1,0,0,0,0,0,21867
3331.84,0.1560,5,0.3077,29,0.5714,1,1,0,0,0,0,0,21439
3331.84,0.1560,5,0.3077,29,0.5714,1,1,0,0,0,0,0,22748
3331.84,0.1560,5,0.3077,30,0.7143,0,1,0,0,0,0,0,21088
3331.84,0.1560,5,0.3077,29,0.5714,0,1,0,0,0,0,0,19313
3331.84,0.1560,5,0.3077,29,0.5714,1,1,0,0,0,0,0,20574
12184.46,0.6698,10,0.6923,29,0.5714,1,1,0,0,0,0,0,11418
12184.46,0.6698,10,0.6923,29,0.5714,1,1,0,0,0,0,0,11650
12184.46,0.6698,10,0.6923,29,0.5714,1,1,0,0,0,0,0,12306
12184.46,0.6698,10,0.6923,28,0.4286,1,1,0,0,0,0,0,11284
12184.46,0.6698,10,0.6923,27,0.2857,1,1,0,0,0,0,0,10985
12184.46,0.6698,10,0.6923,28,0.4286,1,1,0,0,0,0,0,11874
12184.46,0.6698,10,0.6923,31,0.8571,1,1,0,0,0,0,0,14085
12184.46,0.6698,10,0.6923,32,1.0000,1,1,0,0,0,0,0,14346
12184.46,0.6698,10,0.6923,32,1.0000,1,1,0,0,0,0,0,15383
12184.46,0.6698,10,0.6923,29,0.5714,0,1,0,0,0,0,0,13397
12184.46,0.6698,10,0.6923,29,0.5714,0,1,0,0,0,0,0,12179
12184.46,0.6698,10,0.6923,30,0.7143,1,1,0,0,0,0,0,13041
12184.46,0.6698,10,0.6923,29,0.5714,1,1,0,0,0,0,0,10625
12184.46,0.6698,10,0.6923,29,0.5714,1,1,0,0,0,0,0,10224
12184.46,0.6698,10,0.6923,29,0.5714,1,1,0,0,0,0,0,10735
12184.46,0.6698,10,0.6923,28,0.4286,1,1,0,0,0,0,0,10065
12184.46,0.6698,10,0.6923,30,0.7143,1,1,0,0,0,0,0,13987
12184.46,0.6698,10,0.6923,31,0.8571,1,1,0,0,0,0,0,12815
12184.46,0.6698,10,0.6923,30,0.7143,1,1,0,0,0,0,0,12600
12184.46,0.6698,10,0.6923,29,0.5714,0,1,0,0,0,0,0,11893
12184.46,0.6698,10,0.6923,29,0.5714,1,1,0,0,0,0,0,12740
12184.46,0.6698,10,0.6923,29,0.5714,1,1,0,0,0,0,0,12446
12184.46,0.6698,10,0.6923,28,0.4286,1,1,0,0,0,0,0,10840
12184.46,0.6698,10,0.6923,27,0.2857,1,1,0,0,0,0,0,10144
12184.46,0.6698,10,0.6923,29,0.5714,1,1,0,0,0,0,0,12493
12184.46,0.6698,10,0.6923,29,0.5714,1,1,0,0,0,0,0,10921
12184.46,0.6698,10,0.6923,29,0.5714,1,1,0,0,0,0,0,10409
12184.46,0.6698,10,0.6923,30,0.7143,0,1,0,0,0,0,0,11752
12184.46,0.6698,10,0.6923,29,0.5714,0,1,0,0,0,0,0,11399
12184.46,0.6698,10,0.6923,29,0.5714,1,1,0,0,0,0,0,11711
1488.95,0.0491,2,0.0769,31,0.8571,1,1,0,0,0,0,0,12000
1488.95,0.0491,2,0.0769,32,1.0000,1,1,0,0,0,0,0,11000
1488.95,0.0491,2,0.0769,32,1.0000,1,1,0,0,0,0,0,12000
1488.95,0.0491,2,0.0769,30,0.7143,1,1,0,0,0,0,0,11000
1488.95,0.0491,2,0.0769,31,0.8571,1,1,0,0,0,0,0,11000
1488.95,0.0491,2,0.0769,30,0.7143,1,1,0,0,0,0,0,11000
1488.95,0.0491,2,0.0769,29,0.5714,1,1,0,0,0,0,0,11000
1488.95,0.0491,2,0.0769,29,0.5714,1,1,0,0,0,0,0,11000
1488.95,0.0491,2,0.0769,29,0.5714,1,1,0,0,0,0,0,11000
3525.56,0.1673,5,0.3077,31,0.8571,1,1,0,0,0,0,0,13000
3525.56,0.1673,5,0.3077,27,0.2857,1,1,0,0,0,0,0,11000
3525.56,0.1673,5,0.3077,30,0.7143,1,1,0,0,0,0,0,11000
6555.33,0.3431,6,0.3846,27,0.2857,1,1,0,0,0,0,0,23826
6555.33,0.3431,6,0.3846,27,0.2857,1,1,0,0,0,0,0,23973
6555.33,0.3431,6,0.3846,28,0.4286,1,1,0,0,0,0,0,23930
6555.33,0.3431,6,0.3846,31,0.8571,1,1,0,0,0,0,0,27364
6555.33,0.3431,6,0.3846,30,0.7143,1,1,0,0,0,0,0,29889
6555.33,0.3431,6,0.3846,29,0.5714,0,1,0,0,0,0,0,26192
6555.33,0.3431,6,0.3846,29,0.5714,1,1,0,0,0,0,0,29049
6555.33,0.3431,6,0.3846,28,0.4286,1,1,0,0,0,0,0,25066
6555.33,0.3431,6,0.3846,28,0.4286,1,1,0,0,0,0,0,25361
6555.33,0.3431,6,0.3846,26,0.1429,1,1,0,0,0,0,0,22993
6555.33,0.3431,6,0.3846,27,0.2857,1,1,0,0,0,0,0,24074
6555.33,0.3431,6,0.3846,27,0.2857,1,1,0,0,0,0,0,24013
6555.33,0.3431,6,0.3846,29,0.5714,1,1,0,0,0,0,0,22718
6555.33,0.3431,6,0.3846,29,0.5714,1,1,0,0,0,0,0,23082
6555.33,0.3431,6,0.3846,30,0.7143,0,1,0,0,0,0,0,23669
6555.33,0.3431,6,0.3846,29,0.5714,0,1,0,0,0,0,0,22769
6555.33,0.3431,6,0.3846,29,0.5714,1,1,0,0,0,0,0,24379
5268.26,0.2684,5,0.3077,27,0.2857,1,1,0,0,0,0,0,29000
5268.26,0.2684,5,0.3077,29,0.5714,0,1,0,0,0,0,0,26000
5268.26,0.2684,5,0.3077,29,0.5714,0,1,0,0,0,0,0,24000
5268.26,0.2684,5,0.3077,27,0.2857,1,1,0,0,0,0,0,26000
5268.26,0.2684,5,0.3077,27,0.2857,1,1,0,0,0,0,0,27000
5268.26,0.2684,5,0.3077,29,0.5714,0,1,0,0,0,0,0,28000
4665.84,0.2335,7,0.4615,27,0.2857,1,1,0,0,0,0,0,28000
4665.84,0.2335,7,0.4615,29,0.5714,0,1,0,0,0,0,0,27000
4665.84,0.2335,7,0.4615,26,0.1429,1,1,0,0,0,0,0,25000
4665.84,0.2335,7,0.4615,27,0.2857,1,1,0,0,0,0,0,26000
4691.89,0.2350,5,0.3077,27,0.2857,1,1,0,0,0,0,0,26000
4691.89,0.2350,5,0.3077,28,0.4286,1,1,0,0,0,0,0,26000
4691.89,0.2350,5,0.3077,29,0.5714,0,1,0,0,0,0,0,25000
4691.89,0.2350,5,0.3077,29,0.5714,1,1,0,0,0,0,0,30000
4691.89,0.2350,5,0.3077,27,0.2857,1,1,0,0,0,0,0,28000
4691.89,0.2350,5,0.3077,27,0.2857,1,1,0,0,0,0,0,24000
4691.89,0.2350,5,0.3077,28,0.4286,1,1,0,0,0,0,0,28000
4691.89,0.2350,5,0.3077,29,0.5714,0,1,0,0,0,0,0,27000
4691.89,0.2350,5,0.3077,28,0.4286,1,1,0,0,0,0,0,29000
4691.89,0.2350,5,0.3077,27,0.2857,1,1,0,0,0,0,0,26000
4691.89,0.2350,5,0.3077,29,0.5714,1,1,0,0,0,0,0,30000
4691.89,0.2350,5,0.3077,29,0.5714,1,1,0,0,0,0,0,30000
4691.89,0.2350,5,0.3077,30,0.7143,0,1,0,0,0,0,0,29000
4691.89,0.2350,5,0.3077,29,0.5714,0,1,0,0,0,0,0,28000
4691.89,0.2350,5,0.3077,29,0.5714,1,1,0,0,0,0,0,30000
4400.38,0.2180,8,0.5385,29,0.5714,1,1,0,0,0,0,0,28000
4400.38,0.2180,8,0.5385,29,0.5714,1,1,0,0,0,0,0,26000
4400.38,0.2180,8,0.5385,29,0.5714,1,1,0,0,0,0,0,25000
4400.38,0.2180,8,0.5385,28,0.4286,1,1,0,0,0,0,0,23000
4400.38,0.2180,8,0.5385,27,0.2857,1,1,0,0,0,0,0,27000
4400.38,0.2180,8,0.5385,28,0.4286,1,1,0,0,0,0,0,21000
4400.38,0.2180,8,0.5385,31,0.8571,1,1,0,0,0,0,0,26000
4400.38,0.2180,8,0.5385,32,1.0000,1,1,0,0,0,0,0,29000
4400.38,0.2180,8,0.5385,32,1.0000,1,1,0,0,0,0,0,28000
4400.38,0.2180,8,0.5385,29,0.5714,0,1,0,0,0,0,0,28000
4400.38,0.2180,8,0.5385,29,0.5714,1,1,0,0,0,0,0,29000
4400.38,0.2180,8,0.5385,29,0.5714,1,1,0,0,0,0,0,29000
4400.38,0.2180,8,0.5385,27,0.2857,1,1,0,0,0,0,0,26000
4400.38,0.2180,8,0.5385,27,0.2857,1,1,0,0,0,0,0,26000
4400.38,0.2180,8,0.5385,28,0.4286,1,1,0,0,0,0,0,25000
4400.38,0.2180,8,0.5385,30,0.7143,1,1,0,0,0,0,0,29000
4400.38,0.2180,8,0.5385,31,0.8571,1,1,0,0,0,0,0,28000
4400.38,0.2180,8,0.5385,30,0.7143,1,1,0,0,0,0,0,29000
4400.38,0.2180,8,0.5385,28,0.4286,1,1,0,0,0,0,0,27000
4400.38,0.2180,8,0.5385,28,0.4286,1,1,0,0,0,0,0,27000
4400.38,0.2180,8,0.5385,26,0.1429,1,1,0,0,0,0,0,25000
4400.38,0.2180,8,0.5385,27,0.2857,1,1,0,0,0,0,0,24000
4400.38,0.2180,8,0.5385,27,0.2857,1,1,0,0,0,0,0,27000
4400.38,0.2180,8,0.5385,29,0.5714,1,1,0,0,0,0,0,28000
4400.38,0.2180,8,0.5385,29,0.5714,1,1,0,0,0,0,0,28000
4400.38,0.2180,8,0.5385,29,0.5714,1,1,0,0,0,0,0,29000
4400.38,0.2180,8,0.5385,29,0.5714,1,1,0,0,0,0,0,30000
3366.31,0.1580,4,0.2308,28,0.4286,1,1,0,0,0,0,0,23200
3366.31,0.1580,4,0.2308,30,0.7143,1,1,0,0,0,0,0,22880
3366.31,0.1580,4,0.2308,31,0.8571,0,1,0,0,0,0,0,14240
3366.31,0.1580,4,0.2308,32,1.0000,0,1,0,0,0,0,0,22560
3366.31,0.1580,4,0.2308,32,1.0000,0,1,0,0,0,0,0,16640
3366.31,0.1580,4,0.2308,30,0.7143,1,1,0,0,0,0,0,27520
3366.31,0.1580,4,0.2308,30,0.7143,1,1,0,0,0,0,0,19040
3366.31,0.1580,4,0.2308,30,0.7143,1,1,0,0,0,0,0,27360
3366.31,0.1580,4,0.2308,29,0.5714,1,1,0,0,0,0,0,22240
3366.31,0.1580,4,0.2308,29,0.5714,0,1,0,0,0,0,0,16640
3366.31,0.1580,4,0.2308,30,0.7143,1,1,0,0,0,0,0,23520
3366.31,0.1580,4,0.2308,25,0.0000,1,1,0,0,0,0,0,16837
3366.31,0.1580,4,0.2308,28,0.4286,1,1,0,0,0,0,0,25600
3366.31,0.1580,4,0.2308,30,0.7143,1,1,0,0,0,0,0,15360
3366.31,0.1580,4,0.2308,31,0.8571,1,1,0,0,0,0,0,26720
3366.31,0.1580,4,0.2308,31,0.8571,1,1,0,0,0,0,0,10240
3366.31,0.1580,4,0.2308,30,0.7143,0,1,0,0,0,0,0,10400
3366.31,0.1580,4,0.2308,29,0.5714,1,1,0,0,0,0,0,15200
3366.31,0.1580,4,0.2308,29,0.5714,1,1,0,0,0,0,0,13760
3366.31,0.1580,4,0.2308,29,0.5714,1,1,0,0,0,0,0,17600
3366.31,0.1580,4,0.2308,29,0.5714,1,1,0,0,0,0,0,16000
3366.31,0.1580,4,0.2308,26,0.1429,1,1,0,0,0,0,0,15680
3366.31,0.1580,4,0.2308,28,0.4286,1,1,0,0,0,0,0,15680
3366.31,0.1580,4,0.2308,30,0.7143,1,1,0,0,0,0,0,20160
3366.31,0.1580,4,0.2308,31,0.8571,1,1,0,0,0,0,0,17760
3366.31,0.1580,4,0.2308,30,0.7143,0,1,0,0,0,0,0,20160
3366.31,0.1580,4,0.2308,29,0.5714,1,1,0,0,0,0,0,12640
3366.31,0.1580,4,0.2308,29,0.5714,1,1,0,0,0,0,0,17280
3366.31,0.1580,4,0.2308,28,0.4286,1,1,0,0,0,0,0,29280
3366.31,0.1580,4,0.2308,27,0.2857,1,1,0,0,0,0,0,16160
3366.31,0.1580,4,0.2308,28,0.4286,1,1,0,0,0,0,0,10560
3366.31,0.1580,4,0.2308,31,0.8571,1,1,0,0,0,0,0,21120
3366.31,0.1580,4,0.2308,32,1.0000,1,1,0,0,0,0,0,19200
3366.31,0.1580,4,0.2308,32,1.0000,1,1,0,0,0,0,0,12000
3366.31,0.1580,4,0.2308,29,0.5714,0,1,0,0,0,0,0,12000
3366.31,0.1580,4,0.2308,29,0.5714,0,1,0,0,0,0,0,14400
3366.31,0.1580,4,0.2308,30,0.7143,1,1,0,0,0,0,0,18080
3366.31,0.1580,4,0.2308,29,0.5714,1,1,0,0,0,0,0,20160
3366.31,0.1580,4,0.2308,29,0.5714,1,1,0,0,0,0,0,12960
3366.31,0.1580,4,0.2308,27,0.2857,1,1,0,0,0,0,0,10240
3366.31,0.1580,4,0.2308,28,0.4286,1,1,0,0,0,0,0,18400
3366.31,0.1580,4,0.2308,30,0.7143,1,1,0,0,0,0,0,17120
3366.31,0.1580,4,0.2308,30,0.7143,1,1,0,0,0,0,0,13440
3366.31,0.1580,4,0.2308,29,0.5714,1,1,0,0,0,0,0,17760
3366.31,0.1580,4,0.2308,28,0.4286,1,1,0,0,0,0,0,10240
3366.31,0.1580,4,0.2308,28,0.4286,1,1,0,0,0,0,0,12640
3366.31,0.1580,4,0.2308,27,0.2857,1,1,0,0,0,0,0,12000
3366.31,0.1580,4,0.2308,27,0.2857,1,1,0,0,0,0,0,16000
3366.31,0.1580,4,0.2308,29,0.5714,1,1,0,0,0,0,0,12480
3366.31,0.1580,4,0.2308,29,0.5714,1,1,0,0,0,0,0,10720
3366.31,0.1580,4,0.2308,30,0.7143,0,1,0,0,0,0,0,10080
3366.31,0.1580,4,0.2308,29,0.5714,0,1,0,0,0,0,0,14720
3366.31,0.1580,4,0.2308,29,0.5714,1,1,0,0,0,0,0,15200
3366.31,0.1580,4,0.2308,29,0.5714,1,1,0,0,0,0,0,13440
3366.31,0.1580,4,0.2308,29,0.5714,1,1,0,0,0,0,0,15840
1205.39,0.0326,4,0.2308,28,0.4286,1,1,0,0,0,0,0,10980
1205.39,0.0326,4,0.2308,30,0.7143,1,1,0,0,0,0,0,11160
1205.39,0.0326,4,0.2308,32,1.0000,0,1,0,0,0,0,0,11280
1205.39,0.0326,4,0.2308,30,0.7143,1,1,0,0,0,0,0,11880
1205.39,0.0326,4,0.2308,30,0.7143,1,1,0,0,0,0,0,11880
1205.39,0.0326,4,0.2308,29,0.5714,1,1,0,0,0,0,0,10440
1205.39,0.0326,4,0.2308,28,0.4286,1,1,0,0,0,0,0,10380
1205.39,0.0326,4,0.2308,29,0.5714,1,1,0,0,0,0,0,10020
1205.39,0.0326,4,0.2308,30,0.7143,1,1,0,0,0,0,0,12900
1205.39,0.0326,4,0.2308,30,0.7143,1,1,0,0,0,0,0,11100
1205.39,0.0326,4,0.2308,29,0.5714,1,1,0,0,0,0,0,10620
1205.39,0.0326,4,0.2308,28,0.4286,1,1,0,0,0,0,0,11580
1205.39,0.0326,4,0.2308,30,0.7143,1,1,0,0,0,0,0,10440
1205.39,0.0326,4,0.2308,27,0.2857,1,1,0,0,0,0,0,10080
